,STARVED@8H_mu=-0.005_H,PERSIST@8H_mu=0.02_H,FUM_BATCH_mu=0.55_H,GLC_BATCH_mu=0.6_H,GLC_CHEM_mu=0.21_P,GLC_CHEM_mu=0.22_P,GLC+AA_CHEM_mu=0.22_replicate1_P,GLC+AA_CHEM_mu=0.22_replicate2_P,GLC+AA_CHEM_mu=0.25_P,GLC_CHEM_mu=0.26_P,GLC_CHEM_mu=0.31_P,GLC+AA_CHEM_mu=0.35_P,GLC_CHEM_mu=0.36_P,GLC_CHEM_mu=0.41_P,GLC+AA_CHEM_mu=0.42_P,GLC+AA_CHEM_mu=0.45_P,GLC_CHEM_mu=0.46_P,GLC_CHEM_mu=0.51_replicate1_P,GLC_CHEM_mu=0.51_replicate2_P,GLC+AA_CHEM_mu=0.53_P,GLC+AA_CHEM_mu=0.55_P,GLC+AA_CHEM_mu=0.63_P,GLC+AA_CHEM_mu=0.65_P,GLC+AA_CHEM_mu=0.73_P,GLC+AA_CHEM_mu=0.74_P,GLC+AA_CHEM_mu=0.78_P,GLC+AA_CHEM_mu=0.82_P,GLC_STATIONARY1d_mu=-0.01_S,GLC_STATIONARY3d_mu=-0.01_S,GLC_CHEM_mu=0.12_S,GLC_CHEM_mu=0.20_S,GAL_BATCH_mu=0.26_S,ACE_BATCH_mu=0.3_S,GLC_CHEM_mu=0.35_S,PYR_BATCH_mu=0.40_S,FUM_BATCH_mu=0.42_S,SUCC_BATCH_mu=0.44_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,MAN_BATCH_mu=0.47_S,GLC_CHEM_mu=0.50_S,GLC+SALTS_BATCH_mu=0.55_S,XYL_BATCH_mu=0.55_S,GLC_BATCH_mu=0.58_S,GLC@pH6_BATCH_mu=0.63_S,FRU_BATCH_mu=0.65_S,GLC@42deg_BATCH_mu=0.66_S,GLC_BATCH_mu=0.67_S,GLC_BATCH_mu=1.03_S,GLYC+AA_BATCH_mu=1.27_S,LB_BATCH_mu=1.78_S,LB_BATCH_mu=1.9_S,LB_BATCH_mu=2.3_S,GLC_CHEM_mu=0.11_V,GLC_CHEM_mu=0.21_V,GLC_CHEM_mu=0.31_V,GLC_CHEM_mu=0.40_V,GLC_CHEM_mu=0.49_V
b1864,1193.3641405078258,1799.8549722332789,1100.1038019038738,659.9050906702324,2139.1311574925,2130.0917014428,1845.2100403270001,1764.2865679994,2031.5766649132001,2221.4700008014,2260.6746508799,2045.1271041314,2193.443826501,2221.5608092614,2249.7217878025,2162.9325353665,2182.8984725867003,2215.2666058322,2134.9176273682997,2181.4857214557,2340.1806775893,2187.2384412224,2303.3597173567,2396.4292206748,2193.9130170667,2268.2249733452,1550.990337134,321.8312499999999,324.99375,167.94736842105266,168.11538461538458,196.34841628959282,167.6826086956522,189.79166666666669,196.392,207.68897637795277,211.3062015503876,219.618320610687,221.17045454545453,212.56818181818176,213.20074349442382,429.5949820788529,289.53046594982084,278.98591549295776,302.50170648464166,232.1756756756757,266.741610738255,232.8733333333333,217.70621468926552,330.733681462141,325.434988179669,441.5011655011655,287.47935779816515,1359.0,1429.11,1408.84,1256.05,1316.21
b1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2375,0.49375,0.6,0.125,1.6244343891402715,3.1695652173913045,3.5625000000000004,2.516,6.0236220472440944,2.612403100775194,4.209923664122137,2.215909090909091,,0.9851301115241636,1.7634408602150538,,3.1338028169014085,2.426621160409556,,1.5838926174496644,,,,,8.041958041958042,,,,,,
b1866,1252.8439724966306,1846.22885619,984.5863190517116,551.3424794837674,1501.6193990064999,1551.0923527129,1392.7949729145,1374.3953352243,1410.7119357349,1559.7333796375,1576.0561374797,1436.9016961856,1520.9151709443,1463.6991735123001,1521.3173631532998,1599.02110483,1539.9912997679999,1559.0482168462,1607.1845673285,1647.9532545567001,1580.5131032527,1552.9872058167002,1550.0787493089001,1563.0618121247,1528.6494733102,1620.6650582795999,1717.7877313237,783.925,782.6374999999998,780.6789473684212,729.0913461538461,632.1674208144796,654.2130434782608,804.0125,642.04,665.492125984252,762.4069767441861,667.0,695.8295454545455,768.405303030303,866.5167286245352,718.9964157706095,984.415770609319,799.9154929577466,864.0682593856654,874.9932432432432,642.2416107382552,689.61,957.1271186440677,660.4804177545691,761.4326241134752,1015.2797202797203,932.9380733944954,1708.91,1645.3,1839.38,1725.31,1670.39
b1867,194.91478208565215,406.1361570118033,187.55882753675675,113.21417808576744,,,,,,,,,,,72.6796680775,,,,,,,,,,,,,8.56875,12.11875,27.14210526315789,37.528846153846146,28.746606334841626,21.06521739130435,29.645833333333336,15.36,12.44488188976378,12.77906976744186,6.0381679389312986,61.50757575757575,14.643939393939393,20.64684014869889,20.551971326164875,11.598566308243727,6.36619718309859,71.5938566552901,13.006756756756756,6.647651006711409,0.8033333333333333,1.1581920903954799,20.689295039164488,0.11820330969267137,14.076923076923075,0.4564220183486238,396.75,371.31,273.27,218.32,197.79
b1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79375,0.13749999999999998,0.2789473684210527,0.16346153846153846,0.5113122171945701,0.16521739130434784,0.1,0.256,0.15748031496062992,0.10465116279069768,0.20992366412213745,0.25,0.15530303030303028,0.0929368029739777,0.6272401433691757,0.12186379928315412,0.13732394366197184,0.3583617747440273,0.19256756756756754,0.9194630872483224,,,0.1801566579634465,,0.1958041958041958,,,,,,
b1870,279.57537186793473,306.32160479311483,238.95132201315315,115.22516605265119,85.0169454374,103.1055167596,95.4992713665,,111.64413496729999,,,,117.3197782333,,97.3782609425,,115.1297938556,106.12676832129999,,98.23610845379999,,100.0167168213,,88.7630843091,102.26576747790001,,,128.625,100.58125,108.82631578947371,97.35576923076924,112.44796380090496,113.19130434782608,83.78750000000002,108.53200000000001,131.06299212598424,101.44961240310076,144.8969465648855,150.50757575757575,108.8371212121212,129.01115241635688,142.97132616487454,157.3763440860215,195.8697183098592,133.9590443686007,109.07770270270271,205.4127516778524,45.26,52.183615819209045,118.33681462140993,39.17021276595744,116.34498834498837,63.66513761467889,228.68,229.38,241.41,222.44,275.24
b1871,57.46781898793478,103.84759254065573,38.797344534324324,26.765675206883717,,,,,,31.8561508744,,,,,,,,,,,,,,,,,,27.38125,25.90625,34.3421052631579,27.74519230769231,23.497737556561088,25.69565217391305,25.54166666666667,26.011999999999997,27.397637795275593,39.62403100775194,42.824427480916036,37.72727272727273,30.06060606060606,31.8364312267658,17.007168458781358,34.13620071684588,43.93661971830986,23.174061433447104,37.929054054054056,43.751677852349,10.896666666666668,17.177966101694913,54.981723237597905,13.801418439716313,91.58974358974359,27.745412844036693,,,,,
b1872,50.94502876782609,89.9502456009836,24.72064823369369,13.655193678697676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1874,152.48960836543478,256.57081016704916,128.52678297414414,84.41683187139535,,,,,,,,,,,,,,,,,,,,,,,,2.15,15.14375,18.589473684210528,19.769230769230766,15.760180995475114,17.66086956521739,16.920833333333334,21.06,18.18110236220472,22.40697674418605,22.09160305343511,20.64772727272727,15.704545454545453,17.36802973977695,28.293906810035843,19.301075268817204,27.116197183098603,20.94880546075085,11.675675675675675,18.40939597315436,22.78333333333333,20.78248587570621,22.26109660574412,21.60520094562648,21.35198135198135,19.692660550458715,,,,,
b1875,126.63297217891304,197.9289063791803,122.6895801718018,78.04039291637208,,,,,,32.5380236445,30.3304958861,,,,,,,,,,,,,,,,,42.675,56.6375,59.55789473684211,62.22596153846154,68.38009049773756,70.32608695652175,56.37083333333333,97.068,62.25590551181103,71.82945736434108,68.79389312977099,88.11742424242424,72.78787878787878,53.97397769516729,107.70609318996416,86.92831541218638,98.99295774647888,69.15358361774744,68.23648648648647,58.852348993288594,41.766666666666666,44.18079096045197,58.950391644908606,44.08037825059101,81.99300699300699,32.928899082568805,,,,,
b1876,609.8753137679347,870.6494650236066,441.6794829590991,277.0580756274419,412.31076582160006,416.3969819702,451.33458551480004,548.431354404,495.80429224629995,419.14909405660006,415.78266312809995,432.37583801849996,488.4310562431,436.17970209410004,475.3479082339,434.7883950853,455.12493632120004,458.534634475,471.7465469889,502.0830648503,531.7258184955,475.6771254313,491.2558801467,478.24632413769996,459.5392900929,527.9071553817,538.1854139662,180.35625,135.75625,174.33684210526314,166.04326923076925,242.4705882352941,193.35217391304352,192.6125,231.99599999999998,229.55118110236216,251.9263565891473,244.70992366412213,247.20454545454544,228.89772727272725,203.95167286245356,200.9426523297491,257.63440860215053,331.4154929577465,220.68941979522185,278.55743243243245,273.38255033557044,256.9866666666667,277.4378531073446,284.1331592689295,239.18439716312054,339.5990675990676,346.23165137614683,527.62,559.43,513.05,503.24,567.34
b1877,,,,,1234.9851813519,1299.4401486063,1581.8809768908,,,1268.5574376795,,1718.0540382453,1266.9495406046,1219.6298821412,1624.9142934764002,,1270.6974693539998,1241.1806476753,1256.9203616182,1906.0671844117,2072.57480888,1570.4218217435,,2183.7764604196,2130.8792975906,1850.8056753253,1611.7923733426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.596666666666668,13.644067796610168,,11.81560283687943,,15.188073394495412,,,,,
b1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.406666666666666,82.81355932203391,,33.41843971631206,,57.66513761467889,,,,,
b1881,,,,,65.46003567220001,68.8514760257,67.01467761149999,,127.8687439772,155.3738995779,84.9719002274,161.5647351276,81.1613404552,102.72260820219999,146.72064492040002,166.8850034557,98.61703638459998,26.5135902367,108.0347841272,149.488321659,195.8525746463,129.93922744370002,175.4140925474,154.1500006459,,70.4356063845,133.236196745,0.01875,0.25,0.1263157894736842,0.6442307692307693,0.04524886877828055,0.09130434782608696,0.4125,0.0,11.425196850393698,0.7170542635658915,0.31679389312977096,0.16666666666666666,,0.1821561338289963,0.4050179211469533,,0.6091549295774649,0.7918088737201364,,0.1610738255033557,1014.14,1023.5254237288136,,1400.5815602836878,0.013986013986013986,1000.6490825688072,683.29,,,,
b1882,,,,,223.2535615535,134.553165619,231.44506884740002,390.59822537239995,427.5766736094,252.81138619860002,170.38519108280002,500.5549244985,275.23456581330004,117.3457979778,434.9828676561,527.467814861,179.7079109893,167.42075276629998,214.5378485473,384.16872639589997,514.5952444541,339.6986858014,568.7705800046,370.7828681397,420.378425232,176.68470317560002,267.9044663528,13.95625,2.7375,11.694736842105264,55.216346153846146,10.74660633484163,9.113043478260868,153.65416666666667,6.856,13.929133858267715,16.790697674418606,51.70992366412214,8.121212121212121,15.950757575757574,50.39776951672862,15.867383512544803,9.673835125448027,9.795774647887324,16.631399317406142,13.141891891891891,8.949664429530204,5032.243333333333,4735.203389830508,22.117493472584854,5849.910165484633,4.752913752913753,5397.823394495412,2599.53,,,,
b1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.69333333333333,44.395480225988706,,48.00945626477541,,51.029816513761475,,,,,
b1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32333333333333,47.70338983050848,,28.60520094562648,,42.92889908256881,,,,,
b1885,,,,,,14.6187307106,6.4553281246,,17.5172702917,16.5363814635,,18.1737873941,15.544712949800001,6.2513505114,17.5400517102,17.9959940908,5.2438438144,5.0005908255,4.7979761439,24.962527524400002,,12.379406211600001,,13.6992499474,14.508611638800001,8.1364784699,13.015725458,,,,,,,,,,,,,,,,,,,,,128.21,287.135593220339,,169.1513002364066,,243.7316513761468,,,,,
b1886,111.88644411347826,1.1597307103278691,68.32815749315314,0.06753902572093022,101.65851383360001,133.128961792,197.158388315,318.69465544860003,282.1697510156,118.04045978020001,146.0791334116,494.6715197521,171.0662086849,123.5371098158,389.46751147919997,523.7900767389,143.3415480353,158.9615065509,175.394508108,336.981949216,500.92751560330004,318.8427641307,432.6836177191,399.02521610260004,432.4539233643,228.0831297984,394.5440572616,1.7999999999999998,22.66875,0.9052631578947368,11.384615384615385,4.298642533936651,0.44782608695652176,36.1375,1.6880000000000002,0.7322834645669292,0.8333333333333333,5.030534351145038,2.0227272727272725,0.8295454545454545,11.014869888475836,1.3154121863799282,1.935483870967742,0.5316901408450705,1.2901023890784982,2.2601351351351346,0.6711409395973155,1264.4666666666667,1220.680790960452,0.6971279373368146,1237.1063829787233,1.0326340326340326,1052.2041284403667,980.16,,,,
b1887,,,,,144.0621715117,77.0484215604,123.2924581994,184.0591717637,,122.7643678888,88.3448857611,404.97279040449996,82.4573920686,213.95122549459998,367.6969114757,470.1041566851,121.4135657566,254.5471280926,319.7983587169,339.2536112931,446.3940686294,309.34316503590003,437.4410515007,403.9373514399,369.2673054469,198.64391118220001,279.4629286107,0.35000000000000003,0.13124999999999998,0.531578947368421,15.879807692307693,1.8190045248868776,0.5434782608695653,67.80833333333334,0.78,4.452755905511811,1.4689922480620154,18.629770992366414,2.833333333333333,2.3143939393939394,16.446096654275095,0.5913978494623655,1.0896057347670252,1.8838028169014085,0.5392491467576792,1.614864864864865,1.3087248322147649,4082.653333333333,4582.265536723164,5.676240208877284,3673.082742316784,4.365967365967366,3381.6743119266052,1317.67,,,,
b1888,25084.819489849786,44718.89268049704,19138.85647072054,9269.233117049542,64.90237016649999,100.1841248693,52.5571460045,138.9101343445,101.3825687863,46.0474670533,61.8401765472,163.2460780461,45.2128017192,83.4180084713,145.5548549559,191.48838814479998,88.8864760259,110.40691135549999,98.5819901027,145.7391931624,202.73663843990002,119.8333547365,189.2630984973,149.1517571148,143.3479731545,86.8957496109,148.5214278335,20910.30625,19160.20625,6869.5684210526315,7081.831730769231,4417.239819004525,5277.108695652178,6449.029166666665,6068.8920000000035,5745.413385826772,4640.6589147286795,7028.015267175571,5789.382575757577,5346.958333333334,6203.646840148697,5361.301075268821,4990.139784946237,5148.570422535215,8435.443686006829,5081.162162162159,11694.26845637583,57118.15666666663,50880.14406779665,6154.169712793733,85074.80614657207,9108.006993006993,61233.11697247702,394.68,,,,
b1889,,,,,,,,,,,271.51125857389997,,,145.4478351854,141.2717178831,,,,,124.4506167408,,157.6326775121,,202.0457001325,,174.41150332759997,,,,,,,,,,,,,,,,,,,,,,35.95,46.002824858757066,,48.7352245862884,,54.12614678899082,,,,,
b1890,,,,,,,,,,,,,44.8963886164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.67666666666667,82.82203389830508,,62.664302600472816,,80.94495412844036,,,,,
b1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0500000000000003,3.655367231638418,,7.366430260047281,,13.926605504587155,,,,,
b1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.573333333333332,7.299435028248588,,7.4302600472813225,,9.461009174311926,,,,,
b1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1625,135.4625,123.13157894736842,152.93269230769232,36.968325791855214,84.38695652173914,96.01666666666668,223.72,60.188976377952756,37.96124031007752,51.717557251908396,51.32575757575757,,61.99628252788104,25.09318996415771,,91.60915492957749,59.88054607508531,,42.49664429530201,,,,,23.083916083916087,,,,,,
b1896,206.05716315108697,898.7497167342623,169.46380366423426,99.1562735971628,119.16381547569999,162.201972412,172.05580234919998,63.4735789474,,178.6244367056,93.28838932389999,,,100.3118197512,68.1728894789,,92.9302865123,71.5042118719,,54.3552959084,,38.5019769639,,,,21.495000739600002,,120.55625,123.25,179.11052631578946,141.65384615384613,84.94117647058823,108.60434782608696,106.92083333333336,60.9,105.50787401574804,49.46899224806202,94.59160305343512,77.11363636363636,90.95454545454544,91.5278810408922,116.10752688172043,36.94982078853047,70.18661971830987,92.70989761092147,63.479729729729726,107.22483221476507,7.883333333333333,2.0677966101694922,44.16971279373368,3.7470449172576834,54.29370629370629,1.0229357798165135,627.5,458.22,405.62,310.67,272.88
b1897,52.99267292728261,194.63155188131145,45.40294139513514,31.212917727767447,,,,,,,,,,,,,,,,,,,,,,,,54.9,52.74375,35.294736842105266,35.144230769230774,52.2262443438914,47.3,28.941666666666666,25.956,35.25590551181102,33.27131782945737,36.04961832061068,32.84090909090909,35.80681818181818,27.598513011152416,74.59139784946238,29.842293906810042,48.58450704225352,58.7815699658703,27.57094594594595,39.758389261744966,,,38.67624020887728,,35.92773892773893,,314.09,255.79,212.82,,56.17
b1900,29.06562647456521,94.9726904557377,2.5672987803603604,2.431234755023256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1901,983.6878869697828,2848.6889008893445,387.8762641572072,42.09699757613954,626.6912711238,609.8497701525,606.7403596517,,834.7240378593,202.211339047,,,,,,,,,,,,,,,,,,192.6625,161.24375,345.3368421052632,183.15865384615384,153.19004524886878,63.01304347826088,129.84166666666667,43.496,93.09055118110236,63.224806201550386,52.95419847328245,33.64772727272727,66.83333333333333,43.92936802973978,18.630824372759854,31.781362007168454,12.309859154929578,9.327645051194539,9.807432432432432,20.64765100671141,0.49,1.1384180790960452,21.26892950391645,5.042553191489361,23.46853146853147,0.3761467889908257,2038.85,1452.77,455.05,121.86,51.74
b1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08125,0.06874999999999999,0.18421052631578946,1.4086538461538465,0.11312217194570134,0.2782608695652174,45.6375,0.596,0.1811023622047244,0.686046511627907,0.5725190839694656,0.011363636363636362,,0.2936802973977695,0.12903225806451613,,0.6725352112676056,1.1126279863481228,,0.24161073825503354,,,,,0.8811188811188809,,,,,,
b1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.25333333333333,195.21751412429376,,120.27423167848697,,226.10321100917432,,,,,
b1905,419.5871852266304,399.5785515827869,338.62631414927927,142.72415293493026,882.7351628122,949.4072908769,764.088001543,836.8566055053999,862.1346834692,947.5400435086,957.0349290605001,717.3277972284,992.7192550867,981.5965383707,843.3056162104,747.9582488538,995.9307940774,1004.3868736480999,982.9009907742,897.4766701713,835.8474340228,1180.5142801339,905.5848646936,904.7365201982001,968.8283703725,2355.2963642854,1029.9653056718,220.20625,267.01875,400.8736842105263,486.0528846153846,366.75565610859735,374.05652173913046,468.3375,455.42400000000004,421.48818897637784,363.3410852713178,912.320610687023,498.0265151515151,469.5151515151515,431.3494423791822,297.1863799283154,363.09677419354836,1139.9014084507046,262.4470989761092,459.2263513513514,460.47315436241615,811.6866666666666,940.0480225988699,385.8015665796344,1256.1087470449172,1231.1328671328672,827.1422018348624,1524.31,2057.31,1899.02,1946.38,1559.22
b1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,4.3375,0.0,4.360576923076923,0.7963800904977376,0.26956521739130435,6.529166666666668,3.1039999999999996,1.937007874015748,1.2170542635658914,1.286259541984733,1.4053030303030305,,0.31226765799256506,4.5663082437275975,,1.1584507042253522,5.470989761092151,,5.959731543624161,,,,,0.7552447552447553,,,,,,
b1908,168.11770705434782,381.0969303462295,199.44715540918915,96.75849919562792,153.9430660056,154.8479542109,151.5189724878,150.26072423120002,,147.4517071422,147.4897233556,127.3960420925,150.87680417200002,172.31578073900002,115.27885469510001,,122.6205289923,,122.91168119950001,113.99623243459999,80.6617474113,98.9710611005,94.81097855549999,88.0973804147,,82.1833004925,75.54168753270001,89.19999999999997,60.77499999999999,262.64210526315793,268.09134615384613,263.868778280543,295.8826086956522,245.41666666666669,251.43599999999998,221.35826771653547,142.41860465116278,200.48091603053436,217.45833333333331,162.24999999999997,247.38289962825283,224.15770609318997,197.88172043010758,282.59507042253523,142.6962457337884,124.47972972972971,132.86912751677852,180.82,126.6638418079096,178.0574412532637,98.57210401891251,220.25407925407924,92.57798165137613,899.57,872.98,857.81,838.62,792.92
b1912,254.29427101630435,217.92133107442623,168.51778732648648,118.24956783548838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38125,2.2625,0.531578947368421,0.5336538461538461,0.7330316742081449,0.26956521739130435,0.35,0.468,0.26377952755905515,0.5077519379844961,0.366412213740458,1.178030303030303,0.4015151515151515,0.4423791821561338,1.7992831541218637,2.501792114695341,0.2323943661971831,2.525597269624573,0.5709459459459459,0.6409395973154363,1.35,1.2203389830508475,1.443864229765013,0.9148936170212766,0.421911421911422,0.8233944954128439,,,,,
b1914,46.69002090054348,139.84528961377052,103.02187588306305,98.52946063465116,,,,,,,,,,,,,,,,,,,,,,,,12.775,11.8625,18.505263157894735,31.01442307692308,24.479638009049772,28.25217391304348,26.89166666666667,36.672,34.566929133858274,30.2984496124031,39.343511450381676,44.32954545454545,34.40909090909091,36.888475836431226,30.90681003584229,40.50537634408602,43.24647887323944,26.102389078498287,42.023648648648646,40.95302013422819,38.79333333333333,58.514124293785315,38.373368146214105,39.302600472813225,42.827505827505824,51.970183486238525,55.1,,58.0,55.61,77.46
